시간,전일유입량,저수량(현재),전일방류량(본댐),저수량차이,2일전유입량,3일전유입량,4일전유입량,5일전유입량,6일전유입량,7일전유입량,당일유입량,1일후유입량,2일후유입량,평균기온(°C),1일전평균기온(°C),2일전평균기온(°C),3일전평균기온(°C),4일전평균기온(°C),5일전평균기온(°C),6일전평균기온(°C),7일전평균기온(°C),평균강수량(mm),1일전평균강수량(mm),2일전평균강수량(mm),3일전평균강수량(mm),4일전평균강수량(mm),5일전평균강수량(mm),6일전평균강수량(mm),7일전평균강수량(mm),평균습도(%),1일전평균습도(%),2일전평균습도(%),3일전평균습도(%),4일전평균습도(%),5일전평균습도(%),6일전평균습도(%),7일전평균습도(%),1일후평균강수량(mm),2일후평균강수량(mm),3일후평균강수량(mm)
2013-07-18,7.9,354.7,16.9,34.5,9.7,13.3,7.8,20.6,18.8,27.8,8.0,6.2,6.2,27.97916667,28.05833333,27.06666667,27.05,27.39166667,27.14166667,27.28333333,28.1375,3.615853659,3.908536585,4.201219512,4.493902439,4.786585366,1.670911999,0.337777778,0.373333333,65.08333333,65.29166667,68.83333333,71.70833333,74.375,77.54166667,71.25,69.45833333,3.323170732,5.463136267,7.058695652
2013-07-19,8.0,353.8,17.0,29.30000000000001,7.9,9.7,13.3,7.8,20.6,18.8,6.2,6.2,6.2,27.80416667,27.97916667,28.05833333,27.06666667,27.05,27.39166667,27.14166667,27.28333333,3.323170732,3.615853659,3.908536585,4.201219512,4.493902439,4.786585366,1.670911999,0.337777778,70.375,65.08333333,65.29166667,68.83333333,71.70833333,74.375,77.54166667,71.25,5.463136267,7.058695652,3.615217391
2013-07-20,6.2,352.8,17.0,26.30000000000001,8.0,7.9,9.7,13.3,7.8,20.6,6.2,6.2,6.2,27.0875,27.80416667,27.97916667,28.05833333,27.06666667,27.05,27.39166667,27.14166667,5.463136267,3.323170732,3.615853659,3.908536585,4.201219512,4.493902439,4.786585366,1.670911999,74.375,70.375,65.08333333,65.29166667,68.83333333,71.70833333,74.375,77.54166667,7.058695652,3.615217391,1.485054348
2013-07-21,6.2,351.9,17.0,24.299999999999955,6.2,8.0,7.9,9.7,13.3,7.8,6.2,6.2,9.8,27.50416667,27.0875,27.80416667,27.97916667,28.05833333,27.06666667,27.05,27.39166667,7.058695652,5.463136267,3.323170732,3.615853659,3.908536585,4.201219512,4.493902439,4.786585366,73.45833333,74.375,70.375,65.08333333,65.29166667,68.83333333,71.70833333,74.375,3.615217391,1.485054348,2.672962454
2013-07-22,6.2,350.9,17.0,22.799999999999955,6.2,6.2,8.0,7.9,9.7,13.3,6.2,9.8,13.5,27.97916667,27.50416667,27.0875,27.80416667,27.97916667,28.05833333,27.06666667,27.05,3.615217391,7.058695652,5.463136267,3.323170732,3.615853659,3.908536585,4.201219512,4.493902439,70.70833333,73.45833333,74.375,70.375,65.08333333,65.29166667,68.83333333,71.70833333,1.485054348,2.672962454,3.032967033
2013-07-23,6.2,350.2,17.0,20.59999999999997,6.2,6.2,6.2,8.0,7.9,9.7,9.8,13.5,8.1,26.4375,27.97916667,27.50416667,27.0875,27.80416667,27.97916667,28.05833333,27.06666667,1.485054348,3.615217391,7.058695652,5.463136267,3.323170732,3.615853659,3.908536585,4.201219512,81.25,70.70833333,73.45833333,74.375,70.375,65.08333333,65.29166667,68.83333333,2.672962454,3.032967033,4.087912088
2013-07-24,9.8,349.7,17.0,17.899999999999977,6.2,6.2,6.2,6.2,8.0,7.9,13.5,8.1,6.2,26.92916667,26.4375,27.97916667,27.50416667,27.0875,27.80416667,27.97916667,28.05833333,2.672962454,1.485054348,3.615217391,7.058695652,5.463136267,3.323170732,3.615853659,3.908536585,77.41666667,81.25,70.70833333,73.45833333,74.375,70.375,65.08333333,65.29166667,3.032967033,4.087912088,5.142857143
2013-07-25,13.5,349.2,17.1,15.399999999999975,9.8,6.2,6.2,6.2,6.2,8.0,8.1,6.2,4.5,26.6625,26.92916667,26.4375,27.97916667,27.50416667,27.0875,27.80416667,27.97916667,3.032967033,2.672962454,1.485054348,3.615217391,7.058695652,5.463136267,3.323170732,3.615853659,70.58333333,77.41666667,81.25,70.70833333,73.45833333,74.375,70.375,65.08333333,4.087912088,5.142857143,3.427884615
2013-07-26,8.1,348.4,17.0,12.5,13.5,9.8,6.2,6.2,6.2,6.2,6.2,4.5,31.2,27.61666667,26.6625,26.92916667,26.4375,27.97916667,27.50416667,27.0875,27.80416667,4.087912088,3.032967033,2.672962454,1.485054348,3.615217391,7.058695652,5.463136267,3.323170732,63.33333333,70.58333333,77.41666667,81.25,70.70833333,73.45833333,74.375,70.375,5.142857143,3.427884615,2.6875
2013-07-27,6.2,347.4,16.9,8.799999999999955,8.1,13.5,9.8,6.2,6.2,6.2,4.5,31.2,17.0,25.82916667,27.61666667,26.6625,26.92916667,26.4375,27.97916667,27.50416667,27.0875,5.142857143,4.087912088,3.032967033,2.672962454,1.485054348,3.615217391,7.058695652,5.463136267,69.875,63.33333333,70.58333333,77.41666667,81.25,70.70833333,73.45833333,74.375,3.427884615,2.6875,2.709490741
2013-07-28,4.5,347.4,17.0,7.299999999999954,6.2,8.1,13.5,9.8,6.2,6.2,31.2,17.0,11.7,25.2875,25.82916667,27.61666667,26.6625,26.92916667,26.4375,27.97916667,27.50416667,3.427884615,5.142857143,4.087912088,3.032967033,2.672962454,1.485054348,3.615217391,7.058695652,86.375,69.875,63.33333333,70.58333333,77.41666667,81.25,70.70833333,73.45833333,2.6875,2.709490741,1.28098545
2013-07-29,31.2,348.2,17.0,5.399999999999977,4.5,6.2,8.1,13.5,9.8,6.2,17.0,11.7,15.3,28.1875,25.2875,25.82916667,27.61666667,26.6625,26.92916667,26.4375,27.97916667,2.6875,3.427884615,5.142857143,4.087912088,3.032967033,2.672962454,1.485054348,3.615217391,75.0,86.375,69.875,63.33333333,70.58333333,77.41666667,81.25,70.70833333,2.709490741,1.28098545,12.55442629
2013-07-30,17.0,347.8,17.0,3.400000000000034,31.2,4.5,6.2,8.1,13.5,9.8,11.7,15.3,26.5,26.12916667,28.1875,25.2875,25.82916667,27.61666667,26.6625,26.92916667,26.4375,2.709490741,2.6875,3.427884615,5.142857143,4.087912088,3.032967033,2.672962454,1.485054348,83.79166667,75.0,86.375,69.875,63.33333333,70.58333333,77.41666667,81.25,1.28098545,12.55442629,13.64893617
2013-07-31,11.7,347.6,17.0,2.200000000000045,17.0,31.2,4.5,6.2,8.1,13.5,15.3,26.5,21.3,27.2375,26.12916667,28.1875,25.2875,25.82916667,27.61666667,26.6625,26.92916667,1.28098545,2.709490741,2.6875,3.427884615,5.142857143,4.087912088,3.032967033,2.672962454,82.08333333,83.79166667,75.0,86.375,69.875,63.33333333,70.58333333,77.41666667,12.55442629,13.64893617,7.581855792
2013-08-01,15.3,347.5,17.0,-0.5,11.7,17.0,31.2,4.5,6.2,8.1,26.5,21.3,17.7,27.24583333,27.2375,26.12916667,28.1875,25.2875,25.82916667,27.61666667,26.6625,12.55442629,1.28098545,2.709490741,2.6875,3.427884615,5.142857143,4.087912088,3.032967033,82.58333333,82.08333333,83.79166667,75.0,86.375,69.875,63.33333333,70.58333333,13.64893617,7.581855792,4.103732639
2013-08-02,26.5,348.6,17.6,-1.0,15.3,11.7,17.0,31.2,4.5,6.2,21.3,17.7,30.2,27.8625,27.24583333,27.2375,26.12916667,28.1875,25.2875,25.82916667,27.61666667,13.64893617,12.55442629,1.28098545,2.709490741,2.6875,3.427884615,5.142857143,4.087912088,78.91666667,82.58333333,82.08333333,83.79166667,75.0,86.375,69.875,63.33333333,7.581855792,4.103732639,0.182291667
2013-08-03,21.3,348.4,17.7,-4.7000000000000455,26.5,15.3,11.7,17.0,31.2,4.5,17.7,30.2,19.4,26.49166667,27.8625,27.24583333,27.2375,26.12916667,28.1875,25.2875,25.82916667,7.581855792,13.64893617,12.55442629,1.28098545,2.709490741,2.6875,3.427884615,5.142857143,83.41666667,78.91666667,82.58333333,82.08333333,83.79166667,75.0,86.375,69.875,4.103732639,0.182291667,0.861303402
2013-08-04,17.7,349.3,17.7,-6.599999999999966,21.3,26.5,15.3,11.7,17.0,31.2,30.2,19.4,30.2,25.99166667,26.49166667,27.8625,27.24583333,27.2375,26.12916667,28.1875,25.2875,4.103732639,7.581855792,13.64893617,12.55442629,1.28098545,2.709490741,2.6875,3.427884615,84.83333333,83.41666667,78.91666667,82.58333333,82.08333333,83.79166667,75.0,86.375,0.182291667,0.861303402,2.877373418
2013-08-05,30.2,349.8,17.7,-7.899999999999977,17.7,21.3,26.5,15.3,11.7,17.0,19.4,30.2,62.6,27.1375,25.99166667,26.49166667,27.8625,27.24583333,27.2375,26.12916667,28.1875,0.182291667,4.103732639,7.581855792,13.64893617,12.55442629,1.28098545,2.709490741,2.6875,78.0,84.83333333,83.41666667,78.91666667,82.58333333,82.08333333,83.79166667,75.0,0.861303402,2.877373418,2.6875
2013-08-06,19.4,349.8,17.6,-8.199999999999989,30.2,17.7,21.3,26.5,15.3,11.7,30.2,62.6,24.8,27.15,27.1375,25.99166667,26.49166667,27.8625,27.24583333,27.2375,26.12916667,0.861303402,0.182291667,4.103732639,7.581855792,13.64893617,12.55442629,1.28098545,2.709490741,78.125,78.0,84.83333333,83.41666667,78.91666667,82.58333333,82.08333333,83.79166667,2.877373418,2.6875,2.497626582
2013-08-07,30.2,353.6,17.7,-6.399999999999977,19.4,30.2,17.7,21.3,26.5,15.3,62.6,24.8,14.0,28.43333333,27.15,27.1375,25.99166667,26.49166667,27.8625,27.24583333,27.2375,2.877373418,0.861303402,0.182291667,4.103732639,7.581855792,13.64893617,12.55442629,1.28098545,76.70833333,78.125,78.0,84.83333333,83.41666667,78.91666667,82.58333333,82.08333333,2.6875,2.497626582,2.307753165
2013-08-08,62.6,355.2,17.7,-11.300000000000011,30.2,19.4,30.2,17.7,21.3,26.5,24.8,14.0,14.1,30.65,28.43333333,27.15,27.1375,25.99166667,26.49166667,27.8625,27.24583333,2.6875,2.877373418,0.861303402,0.182291667,4.103732639,7.581855792,13.64893617,12.55442629,69.66666667,76.70833333,78.125,78.0,84.83333333,83.41666667,78.91666667,82.58333333,2.497626582,2.307753165,2.117879747
2013-08-09,24.8,355.2,17.6,-14.5,62.6,30.2,19.4,30.2,17.7,21.3,14.0,14.1,8.7,30.67916667,30.65,28.43333333,27.15,27.1375,25.99166667,26.49166667,27.8625,2.497626582,2.6875,2.877373418,0.861303402,0.182291667,4.103732639,7.581855792,13.64893617,70.83333333,69.66666667,76.70833333,78.125,78.0,84.83333333,83.41666667,78.91666667,2.307753165,2.117879747,1.928006329
2013-08-10,14.0,355.0,17.6,-19.30000000000001,24.8,62.6,30.2,19.4,30.2,17.7,14.1,8.7,6.8,30.18333333,30.67916667,30.65,28.43333333,27.15,27.1375,25.99166667,26.49166667,2.307753165,2.497626582,2.6875,2.877373418,0.861303402,0.182291667,4.103732639,7.581855792,69.625,70.83333333,69.66666667,76.70833333,78.125,78.0,84.83333333,83.41666667,2.117879747,1.928006329,1.738132911
2013-08-11,14.1,354.3,17.7,-27.0,14.0,24.8,62.6,30.2,19.4,30.2,8.7,6.8,4.9,29.57916667,30.18333333,30.67916667,30.65,28.43333333,27.15,27.1375,25.99166667,2.117879747,2.307753165,2.497626582,2.6875,2.877373418,0.861303402,0.182291667,4.103732639,69.75,69.625,70.83333333,69.66666667,76.70833333,78.125,78.0,84.83333333,1.928006329,1.738132911,1.548259494
2013-08-12,8.7,353.5,17.7,-31.0,14.1,14.0,24.8,62.6,30.2,19.4,6.8,4.9,7.4,29.65833333,29.57916667,30.18333333,30.67916667,30.65,28.43333333,27.15,27.1375,1.928006329,2.117879747,2.307753165,2.497626582,2.6875,2.877373418,0.861303402,0.182291667,68.58333333,69.75,69.625,70.83333333,69.66666667,76.70833333,78.125,78.0,1.738132911,1.548259494,1.358386076
2013-08-13,6.8,352.4,17.6,-37.60000000000002,8.7,14.1,14.0,24.8,62.6,30.2,4.9,7.4,4.1,29.06666667,29.65833333,29.57916667,30.18333333,30.67916667,30.65,28.43333333,27.15,1.738132911,1.928006329,2.117879747,2.307753165,2.497626582,2.6875,2.877373418,0.861303402,68.125,68.58333333,69.75,69.625,70.83333333,69.66666667,76.70833333,78.125,1.548259494,1.358386076,1.168512658
2013-08-14,4.9,351.5,17.5,-41.80000000000001,6.8,8.7,14.1,14.0,24.8,62.6,7.4,4.1,4.4,28.74583333,29.06666667,29.65833333,29.57916667,30.18333333,30.67916667,30.65,28.43333333,1.548259494,1.738132911,1.928006329,2.117879747,2.307753165,2.497626582,2.6875,2.877373418,66.08333333,68.125,68.58333333,69.75,69.625,70.83333333,69.66666667,76.70833333,1.358386076,1.168512658,0.978639241
2013-08-15,7.4,350.5,16.4,-46.80000000000001,4.9,6.8,8.7,14.1,14.0,24.8,4.1,4.4,4.2,28.32083333,28.74583333,29.06666667,29.65833333,29.57916667,30.18333333,30.67916667,30.65,1.358386076,1.548259494,1.738132911,1.928006329,2.117879747,2.307753165,2.497626582,2.6875,66.58333333,66.08333333,68.125,68.58333333,69.75,69.625,70.83333333,69.66666667,1.168512658,0.978639241,0.788765823
2013-08-16,4.1,349.7,14.8,-51.69999999999999,7.4,4.9,6.8,8.7,14.1,14.0,4.4,4.2,4.3,28.44583333,28.32083333,28.74583333,29.06666667,29.65833333,29.57916667,30.18333333,30.67916667,1.168512658,1.358386076,1.548259494,1.738132911,1.928006329,2.117879747,2.307753165,2.497626582,65.66666667,66.58333333,66.08333333,68.125,68.58333333,69.75,69.625,70.83333333,0.978639241,0.788765823,0.598892405
2013-08-17,4.4,348.8,15.1,-56.69999999999999,4.1,7.4,4.9,6.8,8.7,14.1,4.2,4.3,4.4,28.4375,28.44583333,28.32083333,28.74583333,29.06666667,29.65833333,29.57916667,30.18333333,0.978639241,1.168512658,1.358386076,1.548259494,1.738132911,1.928006329,2.117879747,2.307753165,66.125,65.66666667,66.58333333,66.08333333,68.125,68.58333333,69.75,69.625,0.788765823,0.598892405,0.061378205
2013-08-18,4.2,347.9,14.9,-63.0,4.4,4.1,7.4,4.9,6.8,8.7,4.3,4.4,4.3,29.09583333,28.4375,28.44583333,28.32083333,28.74583333,29.06666667,29.65833333,29.57916667,0.788765823,0.978639241,1.168512658,1.358386076,1.548259494,1.738132911,1.928006329,2.117879747,66.95833333,66.125,65.66666667,66.58333333,66.08333333,68.125,68.58333333,69.75,0.598892405,0.061378205,1.147371795
2013-08-19,4.3,346.7,15.0,-68.30000000000001,4.2,4.4,4.1,7.4,4.9,6.8,4.4,4.3,2.0,29.46666667,29.09583333,28.4375,28.44583333,28.32083333,28.74583333,29.06666667,29.65833333,0.598892405,0.788765823,0.978639241,1.168512658,1.358386076,1.548259494,1.738132911,1.928006329,67.58333333,66.95833333,66.125,65.66666667,66.58333333,66.08333333,68.125,68.58333333,0.061378205,1.147371795,0.784358974
2013-08-20,4.4,345.9,15.0,-70.40000000000003,4.3,4.2,4.4,4.1,7.4,4.9,4.3,2.0,6.1,29.72083333,29.46666667,29.09583333,28.4375,28.44583333,28.32083333,28.74583333,29.06666667,0.061378205,0.598892405,0.788765823,0.978639241,1.168512658,1.358386076,1.548259494,1.738132911,70.29166667,67.58333333,66.95833333,66.125,65.66666667,66.58333333,66.08333333,68.125,1.147371795,0.784358974,1.713141026
2013-08-21,4.3,344.8,15.0,-74.59999999999997,4.4,4.3,4.2,4.4,4.1,7.4,2.0,6.1,54.6,28.025,29.72083333,29.46666667,29.09583333,28.4375,28.44583333,28.32083333,28.74583333,1.147371795,0.061378205,0.598892405,0.788765823,0.978639241,1.168512658,1.358386076,1.548259494,73.29166667,70.29166667,67.58333333,66.95833333,66.125,65.66666667,66.58333333,66.08333333,0.784358974,1.713141026,3.354166667
2013-08-22,2.0,343.8,18.0,-77.69999999999999,4.3,4.4,4.3,4.2,4.4,4.1,6.1,54.6,156.9,27.05416667,28.025,29.72083333,29.46666667,29.09583333,28.4375,28.44583333,28.32083333,0.784358974,1.147371795,0.061378205,0.598892405,0.788765823,0.978639241,1.168512658,1.358386076,84.29166667,73.29166667,70.29166667,67.58333333,66.95833333,66.125,65.66666667,66.58333333,1.713141026,3.354166667,0.179534314
2013-08-23,6.1,344.3,15.0,-81.30000000000001,2.0,4.3,4.4,4.3,4.2,4.4,54.6,156.9,89.7,25.375,27.05416667,28.025,29.72083333,29.46666667,29.09583333,28.4375,28.44583333,1.713141026,0.784358974,1.147371795,0.061378205,0.598892405,0.788765823,0.978639241,1.168512658,91.04166667,84.29166667,73.29166667,70.29166667,67.58333333,66.95833333,66.125,65.66666667,3.354166667,0.179534314,0.369117647
2013-08-24,54.6,352.2,15.0,-76.10000000000002,6.1,2.0,4.3,4.4,4.3,4.2,156.9,89.7,38.9,22.7125,25.375,27.05416667,28.025,29.72083333,29.46666667,29.09583333,28.4375,3.354166667,1.713141026,0.784358974,1.147371795,0.061378205,0.598892405,0.788765823,0.978639241,90.5,91.04166667,84.29166667,73.29166667,70.29166667,67.58333333,66.95833333,66.125,0.179534314,0.369117647,0.580882353
2013-08-25,156.9,363.5,15.0,-67.89999999999998,54.6,6.1,2.0,4.3,4.4,4.3,89.7,38.9,22.3,24.71666667,22.7125,25.375,27.05416667,28.025,29.72083333,29.46666667,29.09583333,0.179534314,3.354166667,1.713141026,0.784358974,1.147371795,0.061378205,0.598892405,0.788765823,78.16666667,90.5,91.04166667,84.29166667,73.29166667,70.29166667,67.58333333,66.95833333,0.369117647,0.580882353,0.792647059
2013-08-26,89.7,366.7,14.9,-66.80000000000001,156.9,54.6,6.1,2.0,4.3,4.4,38.9,22.3,17.5,24.15833333,24.71666667,22.7125,25.375,27.05416667,28.025,29.72083333,29.46666667,0.369117647,0.179534314,3.354166667,1.713141026,0.784358974,1.147371795,0.061378205,0.598892405,75.0,78.16666667,90.5,91.04166667,84.29166667,73.29166667,70.29166667,67.58333333,0.580882353,0.792647059,1.059068627
2013-08-27,38.9,368.1,15.0,-67.0,89.7,156.9,54.6,6.1,2.0,4.3,22.3,17.5,17.5,25.05416667,24.15833333,24.71666667,22.7125,25.375,27.05416667,28.025,29.72083333,0.580882353,0.369117647,0.179534314,3.354166667,1.713141026,0.784358974,1.147371795,0.061378205,70.29166667,75.0,78.16666667,90.5,91.04166667,84.29166667,73.29166667,70.29166667,0.792647059,1.059068627,0.541666667
2013-08-28,22.3,368.4,14.9,-68.60000000000002,38.9,89.7,156.9,54.6,6.1,2.0,17.5,17.5,21.2,24.925,25.05416667,24.15833333,24.71666667,22.7125,25.375,27.05416667,28.025,0.792647059,0.580882353,0.369117647,0.179534314,3.354166667,1.713141026,0.784358974,1.147371795,70.625,70.29166667,75.0,78.16666667,90.5,91.04166667,84.29166667,73.29166667,1.059068627,0.541666667,0.261111111
2013-08-29,17.5,368.8,12.0,-68.89999999999998,22.3,38.9,89.7,156.9,54.6,6.1,17.5,21.2,13.9,25.65,24.925,25.05416667,24.15833333,24.71666667,22.7125,25.375,27.05416667,1.059068627,0.792647059,0.580882353,0.369117647,0.179534314,3.354166667,1.713141026,0.784358974,78.625,70.625,70.29166667,75.0,78.16666667,90.5,91.04166667,84.29166667,0.541666667,0.261111111,0.109343434
2013-08-30,17.5,369.7,12.0,-68.40000000000003,17.5,22.3,38.9,89.7,156.9,54.6,21.2,13.9,10.1,24.62083333,25.65,24.925,25.05416667,24.15833333,24.71666667,22.7125,25.375,0.541666667,1.059068627,0.792647059,0.580882353,0.369117647,0.179534314,3.354166667,1.713141026,84.08333333,78.625,70.625,70.29166667,75.0,78.16666667,90.5,91.04166667,0.261111111,0.109343434,0.12768595
2013-08-31,21.2,370.2,12.0,-73.19999999999999,17.5,17.5,22.3,38.9,89.7,156.9,13.9,10.1,8.4,25.05,24.62083333,25.65,24.925,25.05416667,24.15833333,24.71666667,22.7125,0.261111111,0.541666667,1.059068627,0.792647059,0.580882353,0.369117647,0.179534314,3.354166667,68.66666667,84.08333333,78.625,70.625,70.29166667,75.0,78.16666667,90.5,0.109343434,0.12768595,0.147520661
2013-09-01,13.9,370.0,12.0,-77.5,21.2,17.5,17.5,22.3,38.9,89.7,10.1,8.4,10.1,23.56666667,25.05,24.62083333,25.65,24.925,25.05416667,24.15833333,24.71666667,0.109343434,0.261111111,0.541666667,1.059068627,0.792647059,0.580882353,0.369117647,0.179534314,69.95833333,68.66666667,84.08333333,78.625,70.625,70.29166667,75.0,78.16666667,0.12768595,0.147520661,0.167355372
2013-09-02,10.1,369.9,12.0,-80.80000000000001,13.9,21.2,17.5,17.5,22.3,38.9,8.4,10.1,6.5,23.075,23.56666667,25.05,24.62083333,25.65,24.925,25.05416667,24.15833333,0.12768595,0.109343434,0.261111111,0.541666667,1.059068627,0.792647059,0.580882353,0.369117647,70.20833333,69.95833333,68.66666667,84.08333333,78.625,70.625,70.29166667,75.0,0.147520661,0.167355372,0.187190083
2013-09-03,8.4,369.6,12.1,-82.29999999999995,10.1,13.9,21.2,17.5,17.5,22.3,10.1,6.5,6.5,19.925,23.075,23.56666667,25.05,24.62083333,25.65,24.925,25.05416667,0.147520661,0.12768595,0.109343434,0.261111111,0.541666667,1.059068627,0.792647059,0.580882353,76.91666667,70.20833333,69.95833333,68.66666667,84.08333333,78.625,70.625,70.29166667,0.167355372,0.187190083,0.264376722
2013-09-04,10.1,369.3,11.9,-82.59999999999997,8.4,10.1,13.9,21.2,17.5,17.5,6.5,6.5,10.1,19.9375,19.925,23.075,23.56666667,25.05,24.62083333,25.65,24.925,0.167355372,0.147520661,0.12768595,0.109343434,0.261111111,0.541666667,1.059068627,0.792647059,65.45833333,76.91666667,70.20833333,69.95833333,68.66666667,84.08333333,78.625,70.625,0.187190083,0.264376722,0.38125
2013-09-05,6.5,368.7,12.0,-84.80000000000001,10.1,8.4,10.1,13.9,21.2,17.5,6.5,10.1,11.9,19.26666667,19.9375,19.925,23.075,23.56666667,25.05,24.62083333,25.65,0.187190083,0.167355372,0.147520661,0.12768595,0.109343434,0.261111111,0.541666667,1.059068627,73.875,65.45833333,76.91666667,70.20833333,69.95833333,68.66666667,84.08333333,78.625,0.264376722,0.38125,0.3625
2013-09-06,6.5,368.5,12.0,-86.30000000000001,6.5,10.1,8.4,10.1,13.9,21.2,10.1,11.9,10.2,18.4375,19.26666667,19.9375,19.925,23.075,23.56666667,25.05,24.62083333,0.264376722,0.187190083,0.167355372,0.147520661,0.12768595,0.109343434,0.261111111,0.541666667,87.25,73.875,65.45833333,76.91666667,70.20833333,69.95833333,68.66666667,84.08333333,0.38125,0.3625,0.2425
2013-09-07,10.1,368.4,12.0,-87.5,6.5,6.5,10.1,8.4,10.1,13.9,11.9,10.2,4.7,19.82916667,18.4375,19.26666667,19.9375,19.925,23.075,23.56666667,25.05,0.38125,0.264376722,0.187190083,0.167355372,0.147520661,0.12768595,0.109343434,0.261111111,82.66666667,87.25,73.875,65.45833333,76.91666667,70.20833333,69.95833333,68.66666667,0.3625,0.2425,0.1225
2013-09-08,11.9,368.4,11.9,-87.80000000000001,10.1,6.5,6.5,10.1,8.4,10.1,10.2,4.7,7.4,20.95,19.82916667,18.4375,19.26666667,19.9375,19.925,23.075,23.56666667,0.3625,0.38125,0.264376722,0.187190083,0.167355372,0.147520661,0.12768595,0.109343434,74.83333333,82.66666667,87.25,73.875,65.45833333,76.91666667,70.20833333,69.95833333,0.2425,0.1225,0.327261905
2013-09-09,10.2,367.8,12.0,-88.09999999999997,11.9,10.1,6.5,6.5,10.1,8.4,4.7,7.4,7.3,21.47083333,20.95,19.82916667,18.4375,19.26666667,19.9375,19.925,23.075,0.2425,0.3625,0.38125,0.264376722,0.187190083,0.167355372,0.147520661,0.12768595,73.45833333,74.83333333,82.66666667,87.25,73.875,65.45833333,76.91666667,70.20833333,0.1225,0.327261905,0.340029762
2013-09-10,4.7,367.3,12.0,-88.39999999999998,10.2,11.9,10.1,6.5,6.5,10.1,7.4,7.3,11.0,23.22083333,21.47083333,20.95,19.82916667,18.4375,19.26666667,19.9375,19.925,0.1225,0.2425,0.3625,0.38125,0.264376722,0.187190083,0.167355372,0.147520661,72.83333333,73.45833333,74.83333333,82.66666667,87.25,73.875,65.45833333,76.91666667,0.327261905,0.340029762,1.46875
2013-09-11,7.4,367.1,11.0,-88.19999999999999,4.7,10.2,11.9,10.1,6.5,6.5,7.3,11.0,11.0,22.81666667,23.22083333,21.47083333,20.95,19.82916667,18.4375,19.26666667,19.9375,0.327261905,0.1225,0.2425,0.3625,0.38125,0.264376722,0.187190083,0.167355372,83.79166667,72.83333333,73.45833333,74.83333333,82.66666667,87.25,73.875,65.45833333,0.340029762,1.46875,4.672622012
2013-09-12,7.3,366.9,11.0,-90.60000000000002,7.4,4.7,10.2,11.9,10.1,6.5,11.0,11.0,87.6,21.60416667,22.81666667,23.22083333,21.47083333,20.95,19.82916667,18.4375,19.26666667,0.340029762,0.327261905,0.1225,0.2425,0.3625,0.38125,0.264376722,0.187190083,86.16666667,83.79166667,72.83333333,73.45833333,74.83333333,82.66666667,87.25,73.875,1.46875,4.672622012,0.008565737
2013-09-13,11.0,366.9,11.0,-93.5,7.3,7.4,4.7,10.2,11.9,10.1,11.0,87.6,34.2,24.79166667,21.60416667,22.81666667,23.22083333,21.47083333,20.95,19.82916667,18.4375,1.46875,0.340029762,0.327261905,0.1225,0.2425,0.3625,0.38125,0.264376722,76.66666667,86.16666667,83.79166667,72.83333333,73.45833333,74.83333333,82.66666667,87.25,4.672622012,0.008565737,0.01812749
2013-09-14,11.0,369.9,11.0,-93.60000000000002,11.0,7.3,7.4,4.7,10.2,11.9,87.6,34.2,17.5,22.37916667,24.79166667,21.60416667,22.81666667,23.22083333,21.47083333,20.95,19.82916667,4.672622012,1.46875,0.340029762,0.327261905,0.1225,0.2425,0.3625,0.38125,87.58333333,76.66666667,86.16666667,83.79166667,72.83333333,73.45833333,74.83333333,82.66666667,0.008565737,0.01812749,0.027689243
2013-09-15,87.6,374.8,11.9,-92.0,11.0,11.0,7.3,7.4,4.7,10.2,34.2,17.5,13.9,22.02916667,22.37916667,24.79166667,21.60416667,22.81666667,23.22083333,21.47083333,20.95,0.008565737,4.672622012,1.46875,0.340029762,0.327261905,0.1225,0.2425,0.3625,72.70833333,87.58333333,76.66666667,86.16666667,83.79166667,72.83333333,73.45833333,74.83333333,0.01812749,0.027689243,0.037250996
2013-09-16,34.2,375.9,11.8,-93.8,87.6,11.0,11.0,7.3,7.4,4.7,17.5,13.9,13.8,20.75,22.02916667,22.37916667,24.79166667,21.60416667,22.81666667,23.22083333,21.47083333,0.01812749,0.008565737,4.672622012,1.46875,0.340029762,0.327261905,0.1225,0.2425,68.29166667,72.70833333,87.58333333,76.66666667,86.16666667,83.79166667,72.83333333,73.45833333,0.027689243,0.037250996,0.046812749
2013-09-17,17.5,376.0,11.9,-99.39999999999998,34.2,87.6,11.0,11.0,7.3,7.4,13.9,13.8,8.9,20.2,20.75,22.02916667,22.37916667,24.79166667,21.60416667,22.81666667,23.22083333,0.027689243,0.01812749,0.008565737,4.672622012,1.46875,0.340029762,0.327261905,0.1225,70.20833333,68.29166667,72.70833333,87.58333333,76.66666667,86.16666667,83.79166667,72.83333333,0.037250996,0.046812749,0.056374502
2013-09-18,13.9,376.4,12.0,-100.70000000000005,17.5,34.2,87.6,11.0,11.0,7.3,13.8,8.9,9.4,21.54583333,20.2,20.75,22.02916667,22.37916667,24.79166667,21.60416667,22.81666667,0.037250996,0.027689243,0.01812749,0.008565737,4.672622012,1.46875,0.340029762,0.327261905,73.25,70.20833333,68.29166667,72.70833333,87.58333333,76.66666667,86.16666667,83.79166667,0.046812749,0.056374502,0.065936255
