,강우변화,풍속(m/s),강수량(mm),최저운고(100m ),1일후강수량,cos_week_of_year,sin_month,당일유입량
2005-06-24,0.2106503845113421,0.17352281226626778,0.008343220974730949,0.08720497334630148,0.0035182257122359415,0.0036455629509730136,0.75,0.0007905971643915038
2005-06-25,0.2045832206206284,0.35602094240837684,0.0035182257122359415,0.08718957183917132,0.0027056831072671656,0.0036455629509730136,0.75,0.0007378906867654033
2005-06-26,0.20135963725831177,0.23709798055347794,0.0027056831072671656,0.08717417033204115,0.007555808553420999,0.0036455629509730136,0.75,0.0010014230748959046
2005-06-27,0.19497043706766626,0.7494390426327598,0.007555808553420999,0.08715876882491097,0.04855989155674228,0.0,0.75,0.002529910926052812
2005-06-28,0.20131455217632127,0.20044876589379207,0.04855989155674228,0.08714336731778083,0.0,0.0,0.75,0.012438728719759661
2005-06-29,0.2069711197846221,0.41660433807030667,0.0,0.08712796581065065,0.0029025362125946527,0.0,0.75,0.013967216570916565
2005-06-30,0.2052240728574925,0.28047868362004486,0.0029025362125946527,0.08711256430352048,0.13029162554313772,0.0,0.75,0.006957255046645231
2005-07-01,0.2184549342401875,0.1353777112939417,0.13029162554313772,0.08709716279639032,0.11674645655102936,0.0,0.5000000000000001,0.09402835608496285
2005-07-02,0.2587964215326351,0.2857142857142857,0.11674645655102936,0.08708176128926015,0.02322028970075722,0.0,0.5000000000000001,0.29452379697464814
2005-07-03,0.26771199649624505,0.19296933433059088,0.02322028970075722,0.08706635978212997,0.022759569667012036,0.0,0.5000000000000001,0.09650556053338954
2005-07-04,0.27665494454534917,0.30964846671652957,0.022759569667012036,0.08705095827499983,0.00959006470241896,0.0036455629509730136,0.5000000000000001,0.1334000948716597
2005-07-05,0.2692706521879146,0.21465968586387435,0.00959006470241896,0.08703555676786964,0.010816288792233066,0.0036455629509730136,0.5000000000000001,0.04659252622147263
2005-07-06,0.26633690149553657,0.19970082273747197,0.010816288792233066,0.08702015526073947,0.006053152443359788,0.0036455629509730136,0.5000000000000001,0.027196542455067727
2005-07-07,0.26409552884801174,0.09573672400897532,0.006053152443359788,0.08700475375360932,0.004316592316166406,0.0036455629509730136,0.5000000000000001,0.017762082959995786
2005-07-08,0.261693138050521,0.09424083769633508,0.004316592316166406,0.08698935224647915,0.014835185086594892,0.0036455629509730136,0.5000000000000001,0.015284878511569072
2005-07-09,0.2640810372145148,0.15482423335826476,0.014835185086594892,0.08697395073934897,0.0,0.0036455629509730136,0.5000000000000001,0.025140989827649823
2005-07-10,0.26132279630559957,0.1705310396409873,0.0,0.08695854923221882,0.06611332484243375,0.0036455629509730136,0.5000000000000001,0.019606809676909292
2005-07-11,0.2726375417037008,0.22064323111443532,0.06611332484243375,0.08694314772508864,0.009271990679121806,0.014529091286973994,0.5000000000000001,0.13524482158857323
2005-07-12,0.2742944184668496,0.1780104712041885,0.009271990679121806,0.08692774621795847,0.021717714136156457,0.014529091286973994,0.5000000000000001,0.07125915775048752
2005-07-13,0.2726230500702039,0.14809274495138372,0.021717714136156457,0.08691234471082832,0.01161014485037861,0.014529091286973994,0.5000000000000001,0.0456438096242028
2005-07-14,0.2690033620589713,0.22513089005235606,0.01161014485037861,0.08689694320369815,0.07700307109459262,0.014529091286973994,0.5000000000000001,0.03246719021767775
2005-07-15,0.26189280055647873,0.16305160807778607,0.07700307109459262,0.08688154169656796,0.01617127318445592,0.014529091286973994,0.5000000000000001,0.02435039266325832
2005-07-16,0.256089706431709,0.11518324607329844,0.01617127318445592,0.08686614018943782,0.012367328210185909,0.014529091286973994,0.5000000000000001,0.01876350603489169
2005-07-17,0.2520256083265705,0.2288706058339566,0.012367328210185909,0.08685073868230764,0.013360079726377701,0.014529091286973994,0.5000000000000001,0.015284878511569072
2005-07-18,0.24906287436719865,0.13238593866866116,0.013360079726377701,0.08683533717517747,0.011744755225455462,0.03249187865729258,0.5000000000000001,0.009803404838454646
2005-07-19,0.24732387834756733,0.10994764397905758,0.011744755225455462,0.08681993566804731,0.01012943072453322,0.03249187865729258,0.5000000000000001,0.00890739471881094
2005-07-20,0.24639641380376381,0.19895287958115185,0.01012943072453322,0.08680453416091714,0.008514106223610977,0.03249187865729258,0.5000000000000001,0.007273493912401835
2005-07-21,0.24458012907214896,0.13163799551234107,0.008514106223610977,0.08678913265378696,0.006898781722688738,0.03249187865729258,0.5000000000000001,0.005323354240236125
