시간,전일유입량,저수위(현재),저수량(현재),저수위(예년),저수량(예년),현재저수율,당일유입량,홍수기,저수위변화,저수량변화,강우변화,sin_day_of_week,cos_day_of_week,sin_month,cos_month,sin_week_of_year,cos_week_of_year
2011-03-30,2.9,157.70000000000002,350.05,152.57,276.7,44.30416666666667,1.3999999999999997,0.0,5.130000000000024,73.35000000000002,-44.39999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16
2011-03-31,1.3999999999999997,157.53875,347.5541666666666,152.54,276.3,43.99166666666667,3.2999999999999994,0.0,4.998750000000001,71.2541666666666,-46.099999999999994,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16
2011-04-01,3.2999999999999994,157.36875,344.9375,152.51,275.9,43.675,1.5,0.0,4.858750000000015,69.03750000000002,-50.39999999999998,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
2011-04-02,1.5,157.23625,342.9208333333333,152.48,275.5,43.41666666666666,5.0,0.0,4.756250000000023,67.42083333333329,-52.7,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
2011-04-03,5.0,157.09,340.6958333333333,152.45,275.1,43.10833333333334,3.4,0.0,4.640000000000015,65.5958333333333,-48.73750000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
2011-04-04,3.4,156.98958333333334,339.175,152.4,274.5,42.9375,3.4,0.0,4.589583333333337,64.67500000000001,-48.79999999999998,0.0,1.0,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
2011-04-05,3.4,156.85458333333335,337.1333333333333,152.36,274.0,42.6875,1.7,0.0,4.494583333333338,63.133333333333326,-50.5,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
2011-04-06,1.7,156.70541666666665,334.8958333333333,152.33,273.6,42.3875,1.8,0.0,4.375416666666638,61.29583333333329,-52.64999999999999,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
2011-04-07,1.8,156.585,333.1041666666667,152.29,273.1,42.145833333333336,7.099999999999999,0.0,4.295000000000016,60.00416666666666,-48.604166666666686,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
2011-04-08,7.099999999999999,156.48999999999998,331.675,152.24,272.4,41.97083333333333,12.300000000000002,0.0,4.249999999999972,59.275000000000034,-36.61249999999998,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
2011-04-09,12.300000000000002,156.38041666666666,330.0208333333333,152.19,271.8,41.77916666666667,8.8,0.0,4.190416666666664,58.2208333333333,-41.10000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
2011-04-10,8.8,156.26208333333332,328.25416666666666,152.19,271.8,41.55,5.5,0.0,4.072083333333325,56.45416666666665,-45.8,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
2011-04-11,5.5,156.17791666666668,327.0208333333333,152.18,271.7,41.40416666666666,7.3,0.0,3.9979166666666686,55.320833333333326,-46.854166666666686,0.0,1.0,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575
2011-04-12,7.3,156.0608333333333,325.3,152.15,271.3,41.15833333333334,3.9,0.0,3.9108333333333007,54.0,-50.3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575
2011-04-13,3.9,155.92541666666668,323.3208333333333,152.13,271.0,40.92916666666667,4.1,0.0,3.795416666666682,52.320833333333326,-51.8,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575
2011-04-14,4.1,155.79833333333332,321.46666666666664,152.09,270.5,40.69583333333333,4.1,0.0,3.7083333333333144,50.96666666666664,-52.89999999999999,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575
2011-04-15,4.1,155.67,319.5875,152.03,269.7,40.44583333333333,4.0,0.0,3.6399999999999864,49.88749999999999,-54.10000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575
2011-04-16,4.0,155.51916666666668,317.375,151.99,269.2,40.17916666666667,4.3,0.0,3.5291666666666686,48.17500000000001,-57.60000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575
2011-04-17,4.3,155.36958333333334,315.2083333333333,151.95,268.7,39.9,2.7000000000000006,0.0,3.4195833333333496,46.508333333333326,-63.89999999999999,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9709418174260521,-0.2393156642875575
2011-04-18,2.7000000000000006,155.26416666666668,313.71250000000003,151.95,268.7,39.704166666666666,1.7,0.0,3.3141666666666936,45.012500000000045,-66.50000000000001,0.0,1.0,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545
2011-04-19,1.7,155.17541666666668,312.4208333333333,151.91,268.2,39.54583333333333,3.0,0.0,3.265416666666681,44.2208333333333,-69.3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545
2011-04-20,3.0,155.035,310.4166666666667,151.86,267.6,39.29166666666666,1.3999999999999997,0.0,3.174999999999983,42.81666666666666,-72.89999999999996,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545
2011-04-21,1.3999999999999997,154.8970833333333,308.46250000000003,151.82,267.1,39.0375,3.1,0.0,3.07708333333332,41.36250000000001,-73.50000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545
2011-04-22,3.1,154.77125,306.675,151.77,266.4,38.829166666666666,9.8,0.0,3.001249999999999,40.275000000000034,-64.72083333333327,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545
2011-04-23,9.8,154.66083333333333,305.1125,151.78,266.5,38.6125,9.8,0.0,2.880833333333328,38.61250000000001,-59.54166666666666,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545
2011-04-24,9.8,154.54999999999998,303.5541666666667,151.73,265.9,38.42083333333333,5.0,0.0,2.819999999999993,37.6541666666667,-59.999999999999986,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9350162426854148,-0.35460488704253545
2011-04-25,5.0,154.42625,301.81666666666666,151.67,265.2,38.2125,5.1,0.0,2.7562500000000227,36.616666666666674,-62.10000000000004,0.0,1.0,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685
2011-04-26,5.1,154.31791666666666,300.2875,151.61,264.4,38.025,18.1,0.0,2.707916666666648,35.887500000000045,-51.23750000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685
2011-04-27,18.1,154.36041666666668,300.8875,151.56,263.8,38.0875,37.4,0.0,2.8004166666666777,37.08749999999998,-22.825000000000045,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685
2011-04-28,37.4,154.365,300.95,151.5,263.0,38.09583333333334,18.0,0.0,2.865000000000009,37.94999999999999,-24.30000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685
2011-04-29,18.0,154.30125,300.0708333333333,151.44,262.3,37.98333333333333,13.0,0.0,2.8612500000000125,37.770833333333314,-27.30000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685
2011-04-30,13.0,154.21791666666667,298.9208333333333,151.38,261.5,37.84583333333333,14.9,0.0,2.837916666666672,37.42083333333329,-28.316666666666663,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.8854560256532099,-0.4647231720437685
2011-05-01,14.9,154.16916666666663,298.2291666666667,151.33,260.9,37.7625,17.3,0.0,2.839166666666614,37.32916666666671,-18.695833333333354,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685
2011-05-02,17.3,154.15541666666667,298.0375,151.28,260.3,37.725,12.5,0.0,2.8754166666666663,37.73750000000001,-21.30000000000001,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8229838658936565,-0.5680647467311557
