시간,발전량(실적),발전량(계획),발전량(계획대비),연간발전계획,연간계획대비,전일유입량,저수위(전년),저수량(전년),저수위(현재),저수량(현재),저수위(예년),저수량(예년),예년누계강우량,강우량전일,금년누계강우량,현재저수율,전일방류량(본댐),전일방류량(조정지),전년누계강우량,강우량금일,당일유입량,홍수기
2012-12-25,175007.0,154500.0,113.3,155900.0,112.3,8.2,165.34,480.1000000000001,172.75208333333333,629.3541666666666,159.57,379.6000000000001,1331.0,0.0,1581.3,79.67916666666666,18.0,18.6,1360.9,0.0,8.2,0.0
2012-12-26,175456.0,154700.0,113.40000000000002,155900.0,112.5,8.2,165.3,479.3,172.69500000000002,628.1750000000001,159.49,378.3,1332.1,0.0,1581.3,79.52916666666667,17.9,16.6,1360.9,0.0,6.8,0.0
2012-12-27,175966.0,154900.0,113.59999999999998,155900.0,112.90000000000002,6.8,165.25,478.3999999999999,172.63541666666666,626.9083333333333,159.4,376.8999999999999,1332.7,0.0,1581.3,79.35000000000001,21.399999999999995,20.4,1360.9,0.0,5.900000000000001,0.0
2012-12-28,176397.0,155100.0,113.7,155900.0,113.09999999999998,5.900000000000001,165.2,477.5,172.60458333333335,626.2916666666666,159.32,375.6000000000001,1332.7,0.0,1588.0166666666667,79.2625,18.0,19.4,1360.9,6.716666666666666,10.800000000000002,0.0
2012-12-29,176836.0,155300.0,113.90000000000002,155900.0,113.40000000000002,10.800000000000002,165.15,476.5,172.5654166666667,625.4541666666667,159.23,374.1000000000001,1332.9,10.0,1591.3666666666666,79.14583333333333,18.1,18.1,1360.9,0.06666666666666667,10.699999999999998,0.0
2012-12-30,177267.0,155500.0,114.0,155900.0,113.7,10.699999999999998,165.11,475.8,172.53083333333333,624.725,159.14,372.7,1332.9,1.0,1592.7,79.08333333333333,18.0,16.5,1360.9,0.4000000000000001,5.900000000000001,0.0
2012-12-31,177695.0,155700.0,114.09999999999998,155900.0,114.0,5.900000000000001,165.06,474.8999999999999,172.48749999999998,623.85,158.2,357.8,0.3,0.4000000000000001,1592.8,78.94583333333334,18.1,16.1,0.0,0.0,7.7,0.0
2013-01-01,178124.0,155900.0,114.3,155900.0,114.3,7.7,165.0,473.8,172.43541666666667,622.75,158.14,356.8999999999999,0.5,0.0,0.7916666666666666,78.825,18.0,16.6,0.0,0.7916666666666666,6.900000000000001,0.0
2013-01-02,594.0,343.0,173.5,149554.0,0.4000000000000001,6.900000000000001,164.95,472.8,172.35666666666665,621.0916666666667,158.07,355.8,0.6999999999999998,1.7,1.6291666666666667,78.625,25.0,22.8,0.0,0.0,4.5,0.0
2013-01-03,1199.0,685.0,175.0,149554.0,0.8000000000000002,4.5,164.9,471.8999999999999,172.26833333333332,619.2375000000001,158.0,354.7,1.3,0.0,1.7999999999999998,78.40416666666667,25.100000000000005,24.600000000000005,0.0,0.10000000000000002,3.6,0.0
2013-01-04,1809.0,1028.0,176.1,149554.0,1.2,3.6,164.85,471.0,172.18124999999998,617.4250000000001,157.94,353.8,2.7000000000000006,0.20000000000000004,1.8999999999999997,78.15833333333333,26.7,24.7,0.0,0.0,5.7,0.0
2013-01-05,2411.0,1370.0,176.0,149554.0,1.6000000000000003,5.7,164.79,469.8999999999999,172.11125,615.9666666666667,157.88,352.8,3.0,0.0,1.8999999999999997,77.94166666666668,25.100000000000005,25.0,0.0,0.0,8.3,0.0
2013-01-06,3125.0,1713.0,182.4,149554.0,2.1,8.3,164.74,469.0,172.02083333333334,614.0916666666667,157.81,351.7,5.8,0.0,1.8999999999999997,77.71666666666667,30.0,26.399999999999995,0.0,0.0,5.900000000000001,0.0
2013-01-07,3830.0,2055.0,186.4,149554.0,2.6,5.900000000000001,164.7,468.2,171.91416666666666,611.85,157.74,350.7,7.0,0.0,1.8999999999999997,77.42916666666666,30.100000000000005,27.600000000000005,0.0,0.0,4.5,0.0
2013-01-08,4540.0,2398.0,189.30000000000004,149554.0,3.0,4.5,164.64,467.2,171.81125,609.6958333333333,157.66,349.3999999999999,7.8,0.0,1.8999999999999997,77.18333333333332,30.0,28.899999999999995,0.0,0.0,4.6,0.0
2013-01-09,5262.0,2740.0,192.0,149554.0,3.5,4.6,164.59,466.2,171.715,607.6708333333333,157.58,348.2,7.900000000000001,0.0,1.8999999999999997,76.92916666666666,29.899999999999995,31.3,0.0,0.0,5.8,0.0
2013-01-10,5973.0,3083.0,193.80000000000004,149554.0,4.0,5.8,164.54,465.3,171.62333333333333,605.7624999999999,157.5,347.0,9.5,0.0,1.8999999999999997,76.7,30.0,30.3,0.0,0.0,5.2,0.0
2013-01-11,6626.0,3425.0,193.5,149554.0,4.4,5.2,164.48,464.2,171.5175,603.5375,157.42,345.7,10.0,0.0,1.8999999999999997,76.4,27.0,22.899999999999995,0.0,0.0,5.900000000000001,0.0
2013-01-12,7449.0,3768.0,197.69999999999996,149554.0,5.0,5.900000000000001,164.43,463.3,171.39499999999998,600.9833333333333,157.35,344.7,10.699999999999998,0.0,1.8999999999999997,76.08333333333333,35.0,34.5,0.0,0.0,5.900000000000001,0.0
2013-01-13,8277.0,4110.0,201.4,149554.0,5.5,5.900000000000001,164.37,462.2,171.27666666666667,598.5124999999999,157.27,343.3999999999999,11.5,0.0,1.8999999999999997,75.75416666666666,35.0,34.3,0.0,0.0,5.400000000000001,0.0
2013-01-14,9097.0,4453.0,204.30000000000004,149554.0,6.099999999999999,5.400000000000001,164.33,461.5,171.14958333333334,595.8458333333333,157.19,342.2,13.0,0.0,1.8999999999999997,75.42916666666666,35.4,32.9,0.0,0.0,5.7,0.0
2013-01-15,9918.0,4795.0,206.80000000000004,149554.0,6.599999999999999,5.7,164.27,460.3999999999999,171.0325,593.3833333333333,157.1,340.8,13.9,0.0,1.8999999999999997,75.09166666666667,34.9,35.0,0.0,0.0,3.2999999999999994,0.0
2013-01-16,10737.0,5138.0,209.0,149554.0,7.2,3.2999999999999994,164.21,459.3,170.90083333333334,590.5833333333334,157.02,339.6,14.5,0.0,1.8999999999999997,74.77083333333333,35.0,35.2,0.0,0.0,5.599999999999999,0.0
2013-01-17,11565.0,5480.0,211.0,149554.0,7.7,5.599999999999999,164.16,458.3999999999999,170.78958333333333,588.2625,156.94,338.4,15.300000000000002,0.0,1.8999999999999997,74.47083333333333,34.9,35.0,0.0,0.0,5.7,0.0
2013-01-18,12389.0,5823.0,212.80000000000004,149554.0,8.3,5.7,164.13,457.8999999999999,170.65875,585.4916666666667,156.87,337.4,17.6,0.0,1.8999999999999997,74.10416666666667,35.1,33.9,7.400000000000001,0.0,5.3,0.0
2013-01-19,13206.0,6165.0,214.19999999999996,149554.0,8.8,5.3,164.08,457.0,170.53791666666666,582.9125,156.8,336.3,18.4,0.0,1.8999999999999997,73.78750000000001,34.9,34.9,7.400000000000001,0.0,5.7,0.0
2013-01-20,13206.0,6508.0,202.9,149554.0,8.8,5.7,164.03,456.1000000000001,170.40583333333333,580.0958333333334,156.74,335.4,19.3,0.0,1.8999999999999997,73.44583333333334,35.3,36.4,7.7,0.0,3.2000000000000006,0.0
2013-01-21,14850.0,6851.0,216.80000000000004,149554.0,9.9,3.2000000000000006,163.99,455.3,170.30333333333334,577.9458333333333,156.68,334.5,21.0,0.0,15.708333333333334,73.15416666666665,35.1,33.4,7.7,13.808333333333332,15.800000000000002,0.0
2013-01-22,15666.0,7193.0,217.80000000000004,149554.0,10.5,15.800000000000002,163.93,454.3,170.24708333333334,576.7791666666667,156.61,333.5,22.7,25.0,27.083333333333332,73.01666666666667,35.1,32.2,7.7,0.18333333333333335,18.0,0.0
2013-01-23,16483.0,7536.0,218.69999999999996,149554.0,11.0,18.0,163.87,453.2,170.15708333333333,574.9041666666666,156.54,332.4,22.899999999999995,0.20000000000000004,27.383333333333336,72.78333333333333,34.9,32.3,7.7,0.2833333333333333,13.300000000000002,0.0
2013-01-24,17310.0,7878.0,219.69999999999996,149554.0,11.6,13.300000000000002,163.82,452.3,170.06666666666666,573.025,156.46,331.2,23.0,0.5,27.683333333333334,72.52499999999999,35.0,34.4,7.7,0.08333333333333333,8.6,0.0
2013-01-25,18127.0,8221.0,220.5,149554.0,12.1,8.6,163.75,451.0,169.96375,570.875,156.39,330.2,23.600000000000005,0.3,27.899999999999995,72.27083333333333,35.0,33.2,7.7,0.0,10.9,0.0
2013-01-26,18940.0,8563.0,221.19999999999996,149554.0,12.699999999999998,10.9,163.69,450.0,169.84666666666666,568.4708333333333,156.32,329.1,24.0,0.0,27.899999999999995,71.96249999999999,34.9,33.7,7.7,0.0,5.900000000000001,0.0
2013-01-27,19759.0,8906.0,221.9,149554.0,13.199999999999998,5.900000000000001,163.64,449.1000000000001,169.73083333333332,566.0875,156.24,327.9,24.3,0.0,27.899999999999995,71.6625,35.0,33.4,7.7,0.0,6.5,0.0
2013-01-28,20573.0,9248.0,222.5,149554.0,13.800000000000002,6.5,163.59,448.2,169.60375000000002,563.475,156.17,326.9,24.5,0.0,27.899999999999995,71.30833333333334,35.1,32.4,7.7,0.0,8.9,0.0
2013-01-29,21385.0,9591.0,223.0,149554.0,14.300000000000002,8.9,163.53,447.1000000000001,169.50375,561.4125,156.09,325.7,25.3,0.0,27.899999999999995,71.07083333333334,35.0,33.9,7.7,0.0,8.9,0.0
2013-01-30,22199.0,9933.0,223.5,149554.0,14.800000000000002,8.9,163.48,446.2,169.38708333333332,559.0291666666666,156.02,324.7,26.399999999999995,0.0,27.899999999999995,70.7625,35.0,31.600000000000005,10.0,0.0,6.599999999999999,0.0
2013-01-31,23009.0,10276.0,223.9,149554.0,15.4,6.599999999999999,163.4,444.8,169.26333333333335,556.4666666666667,155.95,323.7,26.8,0.0,27.899999999999995,70.46666666666667,35.0,33.0,10.3,0.0,6.7,0.0
2013-02-01,23826.0,10618.0,224.4,149554.0,15.9,6.7,163.32,443.3999999999999,169.19958333333332,555.1916666666667,155.87,322.5,26.899999999999995,0.0,47.71666666666667,70.29166666666667,35.0,35.4,10.3,19.816666666666666,40.1,0.0
2013-02-02,24643.0,10976.0,224.5,149554.0,16.5,40.1,163.25,442.1000000000001,169.27208333333334,556.6416666666667,155.8,321.5,27.399999999999995,31.600000000000005,59.5,70.45,35.4,32.9,10.3,0.0,44.5,0.0
2013-02-03,25453.0,11334.0,224.6,149554.0,17.0,44.5,163.18,440.8999999999999,169.25166666666667,556.2333333333333,155.73,320.4,27.399999999999995,0.0,59.69166666666666,70.41250000000001,35.1,35.5,10.3,0.19166666666666665,23.100000000000005,0.0
2013-02-04,26263.0,11692.0,224.6,149554.0,17.6,23.100000000000005,163.1,439.5,169.21333333333334,555.4666666666667,155.65,319.3,27.5,3.6,69.63333333333334,70.31666666666666,34.9,35.1,10.3,6.533333333333332,30.3,0.0
2013-02-05,27082.0,12050.0,224.69999999999996,149554.0,18.1,30.3,163.03,438.2,169.18166666666667,554.8333333333334,155.58,318.3,27.5,7.3,70.54583333333333,70.24166666666666,35.0,34.8,10.3,0.24583333333333335,28.5,0.0
2013-02-06,27803.0,12408.0,224.1,149554.0,18.6,28.5,162.96,437.0,169.15041666666667,554.2083333333334,155.5,317.1,27.7,1.8,73.05416666666666,70.15416666666667,33.2,35.1,10.3,0.9541666666666666,22.600000000000005,0.0
2013-02-07,28616.0,12765.0,224.19999999999996,149554.0,19.1,22.600000000000005,162.88,435.6000000000001,169.08041666666665,552.8041666666667,155.43,316.1,29.7,1.0,73.17916666666666,69.95416666666667,34.4,31.399999999999995,10.3,0.07916666666666668,16.3,0.0
2013-02-08,29436.0,13123.0,224.30000000000004,149554.0,19.7,16.3,162.8,434.2,169.00458333333333,551.2333333333333,155.35,314.9,30.600000000000005,0.10000000000000002,73.3,69.77916666666667,35.1,33.6,10.3,0.0,17.3,0.0
2013-02-09,30324.0,13481.0,224.9,149554.0,20.3,17.3,162.72,432.8,168.89708333333334,549.0416666666666,155.29,314.1,32.3,0.0,73.3,69.50833333333334,38.4,33.3,10.3,0.0,11.9,0.0
2013-02-10,31245.0,13839.0,225.80000000000004,149554.0,20.9,11.9,162.66,431.7,168.79541666666668,547.0083333333333,155.22,313.1,33.6,0.0,73.3,69.25833333333334,40.0,39.2,10.3,0.0,11.699999999999998,0.0
2013-02-11,32057.0,14197.0,225.80000000000004,149554.0,21.399999999999995,11.699999999999998,162.57,430.2,168.67541666666668,544.6083333333333,155.15,312.1,34.2,0.0,73.3,68.92083333333333,35.1,35.0,10.3,0.0,12.1,0.0
2013-02-12,32970.0,14555.0,226.5,149554.0,22.0,12.1,162.5,428.8999999999999,168.55583333333334,542.2166666666667,155.07,310.9,35.9,0.0,73.575,68.60833333333333,40.0,38.1,10.3,0.27499999999999997,9.6,0.0
2013-02-13,33940.0,14913.0,227.6,149554.0,22.7,9.6,162.43,427.7,168.415,539.4,155.01,310.1,36.5,0.6,73.8,68.27916666666667,42.1,41.3,13.1,0.0,9.7,0.0
2013-02-14,34905.0,15271.0,228.6,149554.0,23.3,9.7,162.36,426.5,168.28041666666667,536.7083333333334,154.95,309.2,38.1,0.0,73.8,67.93333333333334,42.1,38.8,13.1,0.0,13.4,0.0
2013-02-15,35844.0,15628.0,229.4,149554.0,24.0,13.4,162.29,425.3,168.1783333333333,534.6625,154.89,308.3,40.3,0.0,73.8,67.675,41.0,39.1,13.1,0.0,25.2,0.0
2013-02-16,36765.0,15986.0,230.0,149554.0,24.600000000000005,25.2,162.21,423.8999999999999,168.05916666666667,532.2875,154.82,307.4,40.8,0.0,73.8,67.375,40.0,38.2,13.1,0.0,6.3,0.0
2013-02-17,37686.0,16344.0,230.6,149554.0,25.2,6.3,162.13,422.5,167.90166666666667,529.1833333333333,154.76,306.5,41.6,0.0,74.02499999999999,67.0,40.1,36.3,13.1,0.225,1.6000000000000003,0.0
2013-02-18,38600.0,16702.0,231.1,149554.0,25.8,1.6000000000000003,162.05,421.2,167.77541666666667,526.7083333333334,154.7,305.7,42.6,1.5,77.90416666666665,66.68333333333332,40.1,40.1,13.1,2.6041666666666665,10.4,0.0
2013-02-19,39515.0,17060.0,231.6,149554.0,26.399999999999995,10.4,161.97,419.8,167.6470833333333,524.15,154.64,304.8,43.9,2.7999999999999994,78.1,66.35833333333333,40.0,37.3,13.1,0.0,1.3999999999999997,0.0
2013-02-20,40430.0,17418.0,232.1,149554.0,27.0,1.3999999999999997,161.9,418.6000000000001,167.46041666666667,520.5083333333333,154.59,304.1,45.4,0.0,78.1,65.88333333333334,40.0,37.0,13.300000000000002,0.0,5.599999999999999,0.0
2013-02-21,41340.0,17776.0,232.6,149554.0,27.600000000000005,5.599999999999999,161.82,417.2,167.31916666666666,517.7416666666667,154.55,303.5,49.20000000000001,0.0,78.1,65.54583333333333,40.0,38.9,13.300000000000002,0.0,8.5,0.0
2013-02-22,42250.0,18133.0,233.0,149554.0,28.3,8.5,161.74,415.8,167.17125000000001,514.8708333333333,154.52,303.1,51.4,0.0,78.53333333333333,65.1625,40.0,37.8,13.300000000000002,0.43333333333333335,6.400000000000001,0.0
2013-02-23,43165.0,18491.0,233.4,149554.0,28.899999999999995,6.400000000000001,161.67,414.6000000000001,167.0220833333333,511.96250000000003,154.49,302.7,52.9,1.2,79.3,64.80416666666666,40.1,38.0,13.300000000000002,0.0,10.4,0.0
2013-02-24,44069.0,18849.0,233.80000000000004,149554.0,29.5,10.4,161.6,413.3999999999999,166.89124999999999,509.4458333333334,154.47,302.4,57.5,0.0,79.3,64.50416666666666,41.7,37.3,13.300000000000002,0.0,13.199999999999998,0.0
2013-02-25,44980.0,19207.0,234.19999999999996,149554.0,30.100000000000005,13.199999999999998,161.52,412.1000000000001,166.76458333333332,507.0291666666667,154.43,301.9,59.1,0.0,79.3,64.17083333333333,40.0,37.8,13.300000000000002,0.0,6.900000000000001,0.0
2013-02-26,45889.0,19565.0,234.5,149554.0,30.7,6.900000000000001,161.44,410.7,166.61249999999998,504.0958333333333,154.39,301.3,62.29999999999999,0.0,79.3,63.80833333333334,40.3,38.1,13.300000000000002,0.0,8.9,0.0
2013-02-27,46791.0,19923.0,234.9,149554.0,31.3,8.9,161.36,409.3999999999999,166.47625,501.4916666666666,154.38,301.2,64.1,0.0,79.3,63.479166666666664,40.0,38.7,13.5,0.0,6.900000000000001,0.0
2013-02-28,47698.0,20281.0,235.19999999999996,149554.0,31.899999999999995,6.900000000000001,161.28,408.0,166.33124999999998,498.73333333333335,158.49,362.3999999999999,64.4,0.0,79.3,63.11666666666667,40.0,36.2,13.699999999999998,0.0,9.2,0.0
2013-03-01,48610.0,20638.0,235.5,149554.0,32.5,9.2,161.2,406.7,166.19416666666666,496.1041666666667,154.33,300.5,65.7,0.0,80.48333333333333,62.81666666666666,40.0,36.1,13.699999999999998,1.1833333333333333,8.1,0.0
2013-03-02,49289.0,20986.0,234.9,149554.0,33.0,8.1,161.13,405.5,166.10416666666666,494.42916666666673,154.28,299.8,66.1,1.5,80.8,62.57916666666667,30.0,29.899999999999995,16.4,0.0,8.1,0.0
2013-03-03,49973.0,21334.0,234.19999999999996,149554.0,33.4,8.1,161.05,404.1000000000001,165.99375,492.3125,154.22,298.9,67.4,0.0,80.8,62.32916666666666,30.100000000000005,30.0,16.6,0.0,8.1,0.0
2013-03-04,50656.0,21682.0,233.6,149554.0,33.9,8.1,160.98,403.0,165.89083333333335,490.375,154.19,298.5,70.3,0.0,80.8,62.07916666666667,30.0,32.3,22.3,0.0,8.2,0.0
2013-03-05,51318.0,22030.0,232.9,149554.0,34.3,8.2,160.95,402.3999999999999,165.78166666666667,488.31666666666666,154.15,298.0,72.9,0.0,80.8,61.80833333333334,30.0,33.2,51.20000000000001,0.0,6.2,0.0
2013-03-06,51978.0,22378.0,232.30000000000004,149554.0,34.8,6.2,160.98,403.0,165.67458333333335,486.325,154.11,297.4,75.1,0.0,80.8,61.55833333333334,30.2,27.399999999999995,53.4,0.0,6.2,0.0
2013-03-07,52635.0,22726.0,231.6,149554.0,35.2,6.2,160.95,402.3999999999999,165.56208333333333,484.20416666666665,154.07,296.9,77.3,0.0,80.89999999999999,61.291666666666664,30.100000000000005,27.399999999999995,53.4,0.10000000000000002,6.3,0.0
2013-03-08,53287.0,23074.0,230.9,149554.0,35.6,6.3,160.9,401.6000000000001,165.47541666666666,482.57916666666665,154.03,296.3,78.2,0.20000000000000004,81.10833333333333,61.104166666666664,30.100000000000005,22.399999999999995,53.4,0.10833333333333334,8.5,0.0
2013-03-09,53992.0,23421.0,230.5,149554.0,36.1,8.5,160.85,400.8,165.37416666666667,480.7083333333333,153.99,295.8,79.5,0.20000000000000004,81.2,60.85,30.100000000000005,24.7,53.4,0.0,4.1,0.0
2013-03-10,54643.0,23769.0,229.9,149554.0,36.5,4.1,160.79,399.8,165.26541666666665,478.69166666666666,153.94,295.1,80.7,0.0,81.2,60.59583333333333,27.8,24.7,53.4,0.0,14.300000000000002,0.0
2013-03-11,55327.0,24117.0,229.4,149554.0,37.0,14.300000000000002,160.73,398.8,165.18458333333334,477.175,153.89,294.4,82.1,0.0,81.2,60.40833333333333,31.899999999999995,29.899999999999995,53.4,0.0,8.5,0.0
2013-03-12,56025.0,24465.0,229.0,149554.0,37.5,8.5,160.67,397.8,165.08208333333334,475.2833333333333,153.85,293.8,82.9,0.0,81.2,60.17916666666667,29.899999999999995,27.399999999999995,53.4,0.0,6.599999999999999,0.0
2013-03-13,56731.0,24813.0,228.6,149554.0,37.9,6.599999999999999,160.6,396.6000000000001,164.99208333333334,473.64166666666665,153.79,293.0,83.2,0.0,96.8125,59.949999999999996,30.2,29.100000000000005,53.4,15.612499999999999,21.7,0.0
2013-03-14,57434.0,25161.0,228.30000000000004,149554.0,38.4,21.7,160.54,395.6000000000001,164.945,472.7583333333334,153.75,292.5,86.0,18.2,99.40000000000002,59.84166666666667,30.2,29.3,53.4,0.0,17.3,0.0
2013-03-15,58132.0,25509.0,227.9,149554.0,38.9,17.3,160.47,394.3999999999999,164.88916666666668,471.7208333333333,153.71,291.9,89.90000000000002,0.0,99.40000000000002,59.72083333333333,30.100000000000005,31.2,53.4,0.0,13.1,0.0
2013-03-16,58834.0,25857.0,227.5,149554.0,39.3,13.1,160.41,393.3999999999999,164.78791666666666,469.87083333333334,153.67,291.4,93.2,0.0,99.40000000000002,59.487500000000004,30.100000000000005,27.8,63.29999999999999,0.0,11.0,0.0
2013-03-17,59531.0,26205.0,227.19999999999996,149554.0,39.8,11.0,160.36,392.6000000000001,164.68833333333333,468.0416666666667,153.63,290.8,94.7,0.0,100.79583333333333,59.229166666666664,30.100000000000005,29.7,63.5,1.3958333333333333,13.0,0.0
2013-03-18,60225.0,26552.0,226.80000000000004,149554.0,40.3,13.0,160.3,391.6000000000001,164.71,468.42083333333335,153.59,290.3,96.40000000000002,15.199999999999998,130.38333333333333,59.3125,30.0,27.7,63.9,15.783333333333333,47.0,0.0
2013-03-19,60921.0,26900.0,226.5,149554.0,40.7,47.0,160.25,390.8,164.77708333333334,469.65000000000003,153.55,289.7,97.40000000000002,17.1,131.7,59.45416666666667,30.0,29.8,63.9,0.0,32.1,0.0
2013-03-20,61621.0,27248.0,226.1,149554.0,41.2,32.1,160.19,389.8,164.76083333333335,469.34999999999997,153.5,289.1,98.3,0.0,131.7,59.412499999999994,30.0,29.100000000000005,63.9,0.0,23.7,0.0
2013-03-21,62325.0,27596.0,225.80000000000004,149554.0,41.7,23.7,160.13,388.8,164.72083333333333,468.6333333333334,153.45,288.4,100.59999999999998,0.0,131.7,59.3125,30.0,29.3,63.9,0.0,19.4,0.0
2013-03-22,63029.0,27944.0,225.6,149554.0,42.1,19.4,160.07,387.8,164.65875,467.50416666666666,153.42,288.0,103.40000000000002,0.0,131.7,59.17083333333334,30.0,28.7,71.8,0.0,17.0,0.0
2013-03-23,63735.0,28292.0,225.30000000000004,149554.0,42.6,17.0,160.05,387.5,164.56666666666666,465.79583333333335,153.38,287.5,106.09999999999998,0.0,131.7,58.94583333333333,30.100000000000005,28.5,87.3,0.0,12.6,0.0
2013-03-24,64433.0,28640.0,225.0,149554.0,43.1,12.6,160.04,387.3,164.47625,464.14166666666665,153.35,287.0,109.2,0.0,131.7,58.73333333333334,30.0,30.5,87.5,0.0,10.5,0.0
2013-03-25,65127.0,28988.0,224.69999999999996,149554.0,43.5,10.5,160.03,387.2,164.4175,463.0916666666667,153.3,286.4,109.8,0.0,131.7,58.625,30.0,28.899999999999995,87.5,0.0,11.1,0.0
2013-03-26,65828.0,29335.0,224.4,149554.0,44.0,11.1,159.98,386.3,164.32791666666665,461.46250000000003,153.26,285.8,110.8,0.0,131.7,58.42083333333333,30.0,27.0,87.5,0.0,11.1,0.0
2013-03-27,66529.0,29683.0,224.1,149554.0,44.5,11.1,159.94,385.6000000000001,164.23375000000001,459.7416666666666,153.21,285.2,112.09999999999998,0.0,131.7,58.2125,30.0,28.5,87.5,0.0,9.0,0.0
2013-03-28,67229.0,30031.0,223.9,149554.0,45.0,9.0,159.89,384.8,164.12875,457.84999999999997,153.16,284.5,114.0,0.0,131.7,57.949999999999996,30.0,29.3,87.5,0.0,9.0,0.0
2013-03-29,67916.0,30379.0,223.6,149554.0,45.4,9.0,159.84,384.0,164.02375,455.95,153.13,284.1,116.5,0.0,131.7,57.71666666666667,30.0,28.7,88.40000000000002,0.0,7.2,0.0
2013-03-30,68621.0,30727.0,223.30000000000004,149554.0,45.9,7.2,159.89,384.8,163.89916666666667,453.7,153.09,283.6,118.40000000000002,0.0,131.7,57.425000000000004,30.100000000000005,28.8,116.8,0.0,7.3,0.0
2013-03-31,69312.0,31075.0,223.0,149554.0,46.29999999999999,7.3,159.96,386.0,163.77291666666667,451.4458333333334,153.05,283.0,120.0,0.0,131.7,57.145833333333336,30.2,30.5,117.2,0.0,7.2,0.0
2013-04-01,69991.0,31423.0,222.69999999999996,149554.0,46.79999999999999,7.2,159.98,386.3,163.69708333333332,450.0958333333333,153.02,282.6,124.0,0.0,131.7,56.949999999999996,30.0,29.5,117.2,0.0,7.3,0.0
2013-04-02,70686.0,31757.0,222.6,149554.0,47.29999999999999,7.3,159.96,386.0,163.58333333333334,448.04583333333335,152.98,282.1,126.09999999999998,0.0,131.7,56.7125,30.100000000000005,26.8,117.2,0.0,7.3,0.0
2013-04-03,71379.0,32091.0,222.4,149554.0,47.70000000000001,7.3,159.94,385.6000000000001,163.47458333333333,446.0916666666667,152.95,281.7,127.09999999999998,0.0,131.7,56.44583333333333,30.0,28.5,127.7,0.0,7.400000000000001,0.0
2013-04-04,72071.0,32425.0,222.30000000000004,149554.0,48.20000000000001,7.400000000000001,159.88,384.7,163.35958333333335,444.0625,152.9,281.0,128.0,0.0,131.7,56.2125,30.100000000000005,27.600000000000005,127.7,0.0,5.2,0.0
2013-04-05,72758.0,32759.0,222.1,149554.0,48.70000000000001,5.2,159.8,383.3999999999999,163.24208333333334,442.0,152.85,280.4,129.4,0.0,131.7,55.9375,29.8,26.0,127.7,0.0,4.2,0.0
2013-04-06,73455.0,33093.0,222.0,149554.0,49.1,4.2,159.71,381.8999999999999,163.12166666666667,439.8666666666666,152.81,279.9,131.6,0.0,144.69166666666666,55.666666666666664,28.8,29.7,127.7,12.991666666666667,13.9,0.0
2013-04-07,74142.0,33427.0,221.80000000000004,149554.0,49.6,13.9,159.62,380.3999999999999,163.02958333333333,438.2208333333333,152.77,279.3,133.2,19.9,152.12916666666666,55.479166666666664,30.3,30.399999999999995,127.7,0.5291666666666667,9.7,0.0
2013-04-08,74818.0,33761.0,221.6,149554.0,50.0,9.7,159.51,378.7,162.95291666666665,436.87083333333334,152.72,278.7,133.7,0.8000000000000002,152.4,55.30833333333334,30.100000000000005,32.6,127.7,0.0,7.5,0.0
2013-04-09,75514.0,34095.0,221.5,149554.0,50.5,7.5,159.4,376.8999999999999,162.78625,433.9458333333334,152.66,277.9,138.0,0.0,152.4,54.925000000000004,29.899999999999995,29.0,127.7,0.0,7.8,0.0
2013-04-10,76429.0,34429.0,222.0,149554.0,51.1,7.8,159.28,375.0,162.61625,430.9708333333333,152.66,277.9,142.4,0.0,152.4,54.55833333333334,40.2,39.4,129.4,0.0,6.099999999999999,0.0
2013-04-11,77353.0,34763.0,222.5,149554.0,51.70000000000001,6.099999999999999,159.18,373.3,162.45166666666668,428.10833333333335,152.63,277.5,144.2,0.0,152.4625,54.19166666666666,40.5,37.5,130.3,0.0625,5.8,0.0
2013-04-12,78260.0,35097.0,223.0,149554.0,52.29999999999999,5.8,159.06,371.3999999999999,162.28666666666666,425.2375,152.6,277.1,147.5,0.10000000000000002,152.5,53.82916666666667,40.0,37.4,130.3,0.0,7.900000000000001,0.0
2013-04-13,79169.0,35431.0,223.4,149554.0,52.9,7.900000000000001,158.95,369.7,162.12333333333333,422.4166666666667,152.57,276.7,148.9,0.0,152.5,53.479166666666664,40.0,38.6,130.6,0.0,4.1,0.0
2013-04-14,79169.0,35765.0,221.4,149554.0,52.9,4.1,158.82,367.6000000000001,161.94708333333332,419.3833333333334,152.52,276.1,149.9,0.0,152.5,53.087500000000006,40.0,36.6,130.6,0.0,6.400000000000001,0.0
2013-04-15,81000.0,36099.0,224.4,149554.0,54.20000000000001,6.400000000000001,158.7,365.7,161.77875,416.49583333333334,152.45,275.1,151.0,0.0,152.5,52.72083333333333,40.2,37.6,130.6,0.0,6.400000000000001,0.0
2013-04-16,81911.0,36433.0,224.80000000000004,149554.0,54.79999999999999,6.400000000000001,158.55,363.3,161.60166666666666,413.47499999999997,152.4,274.5,154.3,0.0,152.5,52.333333333333336,40.1,37.2,130.6,0.0,4.3,0.0
2013-04-17,82817.0,36767.0,225.19999999999996,149554.0,55.4,4.3,158.41,361.1000000000001,161.42791666666668,410.5125,152.36,274.0,160.0,0.0,152.5,51.975,40.0,35.7,130.6,0.0,6.7,0.0
